latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns,g18,g18_ortho
42.39384628,-72.58979674,2.5383,22.05917,251,2021,30.745,-2.443,-28.564,31.1023
42.39384705,-72.58980873,2.5684,22.05944,251,2021,30.775,-2.814,-28.564,31.1324
42.39384709,-72.5898163,2.5289,22.05972,251,2021,30.735,-3.221,-28.564,31.0929
42.39384702,-72.58981584,2.6358,22.06,251,2021,30.842,-3.067,-28.564,31.1998
42.39384699,-72.58981568,2.6442,22.06028,251,2021,30.85,-3.275,-28.564,31.2082
42.39384704,-72.58981543,2.675,22.06056,251,2021,30.881,-3.981,-28.564,31.239
42.39384703,-72.58981523,2.7281,22.06083,251,2021,30.934,-4.97,-28.564,31.2921
42.39384711,-72.58981511,2.7346,22.06111,251,2021,30.941,-5.777,-28.564,31.2986
42.39384712,-72.58981504,2.7644,22.06139,251,2021,30.971,-6.738,-28.564,31.3284
42.39384716,-72.58981505,2.7532,22.06167,251,2021,30.959,-7.97,-28.564,31.3172
42.39384724,-72.58981501,2.7551,22.06194,251,2021,30.961,-9.704,-28.564,31.3191
42.39384708,-72.58981507,2.7686,22.06222,251,2021,30.975,-11.63,-28.564,31.3326
42.39384708,-72.58981504,2.7634,22.0625,251,2021,30.97,-13.67,-28.564,31.3274
42.39384718,-72.58981497,2.7713,22.06278,251,2021,30.978,-15.435,-28.564,31.3353
42.39384713,-72.58981492,2.7825,22.06306,251,2021,30.989,-17.111,-28.564,31.3465
42.39384717,-72.58981488,2.785,22.06333,251,2021,30.991,-18.285,-28.564,31.349
42.39384717,-72.58981487,2.7917,22.06361,251,2021,30.998,-19.461,-28.564,31.3557
42.39384717,-72.5898149,2.8157,22.06389,251,2021,31.022,-20.792,-28.564,31.3797
42.39384714,-72.58981485,2.8225,22.06417,251,2021,31.029,-21.414,-28.564,31.3865
42.39384712,-72.58981499,2.7854,22.06444,251,2021,30.992,-21.843,-28.564,31.3494
42.3938471,-72.58981519,2.7606,22.06472,251,2021,30.967,-21.618,-28.564,31.3246
42.39384713,-72.58981518,2.7498,22.065,251,2021,30.956,-20.917,-28.564,31.3138
42.39384728,-72.58981508,2.7567,22.06528,251,2021,30.963,-20.143,-28.564,31.3207
42.39384707,-72.58981515,2.7728,22.06556,251,2021,30.979,-19.085,-28.564,31.3368
42.39384711,-72.58981523,2.7503,22.06583,251,2021,30.957,-17.784,-28.564,31.3143
42.39384702,-72.58981526,2.7302,22.06611,251,2021,30.936,-16.545,-28.564,31.2942
42.39384692,-72.58981548,2.7007,22.06639,251,2021,30.907,-15.898,-28.564,31.2647
42.39384697,-72.58981519,2.75,22.06667,251,2021,30.956,-15.46,-28.564,31.314
42.39384712,-72.58981497,2.7969,22.06694,251,2021,31.003,-15.104,-28.564,31.3609
42.39384712,-72.58981495,2.7903,22.06722,251,2021,30.997,-15.043,-28.564,31.3543
42.39384712,-72.58981504,2.7778,22.0675,251,2021,30.984,-14.649,-28.564,31.3418
42.39384717,-72.58981502,2.7941,22.06778,251,2021,31,-14.284,-28.564,31.3581
42.39384687,-72.58981543,2.7377,22.06806,251,2021,30.944,-13.943,-28.564,31.3017
42.39384671,-72.58981564,2.6987,22.06833,251,2021,30.905,-13.706,-28.564,31.2627
42.39384673,-72.58981568,2.7061,22.06861,251,2021,30.912,-13.392,-28.564,31.2701
42.39384682,-72.58981541,2.758,22.06889,251,2021,30.964,-12.754,-28.564,31.322
42.39384682,-72.58981543,2.7632,22.06917,251,2021,30.969,-12.511,-28.564,31.3272
42.39384673,-72.58981549,2.7597,22.06944,251,2021,30.966,-12.229,-28.564,31.3237
42.39384683,-72.58981535,2.7856,22.06972,251,2021,30.992,-12.243,-28.564,31.3496
42.39384687,-72.58981534,2.7751,22.07,251,2021,30.981,-12.471,-28.564,31.3391
42.39384721,-72.58981506,2.7618,22.07028,251,2021,30.968,-12.869,-28.564,31.3258
42.39384722,-72.58981487,2.7859,22.07056,251,2021,30.992,-13.295,-28.564,31.3499
42.39384732,-72.58981473,2.8053,22.07083,251,2021,31.012,-13.775,-28.564,31.3693
42.39384729,-72.58981468,2.8147,22.07111,251,2021,31.021,-14.749,-28.564,31.3787
42.39384716,-72.5898149,2.7846,22.07139,251,2021,30.991,-15.798,-28.564,31.3486
42.39384722,-72.58981488,2.8093,22.07167,251,2021,31.016,-16.593,-28.564,31.3733
42.39384724,-72.5898149,2.7883,22.07194,251,2021,30.995,-17.316,-28.564,31.3523
42.39384724,-72.58981505,2.7646,22.07222,251,2021,30.971,-17.705,-28.564,31.3286
42.39384727,-72.589815,2.7614,22.0725,251,2021,30.968,-18.001,-28.564,31.3254
42.39384722,-72.58981509,2.7214,22.07278,251,2021,30.928,-18.951,-28.564,31.2854
42.39384732,-72.589815,2.7301,22.07306,251,2021,30.936,-19.901,-28.564,31.2941
42.39384717,-72.58981509,2.7268,22.07333,251,2021,30.933,-20.839,-28.564,31.2908
42.39384721,-72.58981526,2.7069,22.07361,251,2021,30.913,-21.304,-28.564,31.2709
42.39384698,-72.58981534,2.7083,22.07389,251,2021,30.915,-21.533,-28.564,31.2723
42.39384693,-72.58981546,2.7072,22.07417,251,2021,30.913,-22.017,-28.564,31.2712
42.39384698,-72.58981521,2.7456,22.07444,251,2021,30.952,-22.292,-28.564,31.3096
42.39384719,-72.58981495,2.7834,22.07472,251,2021,30.99,-22.323,-28.564,31.3474
42.39384718,-72.58981492,2.778,22.075,251,2021,30.984,-22.446,-28.564,31.342
42.39384737,-72.58981505,2.7069,22.07528,251,2021,30.913,-22.995,-28.564,31.2709
42.39384708,-72.58981569,2.6755,22.07556,251,2021,30.882,-23.575,-28.564,31.2395
42.39384717,-72.58981561,2.7165,22.07583,251,2021,30.923,-23.877,-28.564,31.2805
42.39384713,-72.58981544,2.712,22.07611,251,2021,30.918,-24.323,-28.564,31.276
42.39384758,-72.58981555,2.7364,22.07639,251,2021,30.943,-25.197,-28.564,31.3004
42.39384722,-72.58981587,2.6702,22.07667,251,2021,30.876,-26.744,-28.564,31.2342
42.39384731,-72.58981552,2.7037,22.07694,251,2021,30.91,-28.003,-28.564,31.2677
42.39384736,-72.58981533,2.7348,22.07722,251,2021,30.941,-28.851,-28.564,31.2988
42.39384724,-72.58981524,2.7557,22.0775,251,2021,30.962,-29.614,-28.564,31.3197
42.39384726,-72.58981518,2.7787,22.07778,251,2021,30.985,-30.213,-28.564,31.3427
42.3938472,-72.58981517,2.7994,22.07806,251,2021,31.006,-30.844,-28.564,31.3634
42.39384721,-72.58981508,2.8188,22.07833,251,2021,31.025,-31.324,-28.564,31.3828
42.39384724,-72.58981506,2.8186,22.07861,251,2021,31.025,-31.381,-28.564,31.3826
42.39384729,-72.58981505,2.8322,22.07889,251,2021,31.038,-31.374,-28.564,31.3962
42.39384708,-72.58981504,2.8488,22.07917,251,2021,31.055,-31.581,-28.564,31.4128
42.39384714,-72.5898153,2.7945,22.07944,251,2021,31.001,-31.714,-28.564,31.3585
42.39384711,-72.58981552,2.7256,22.07972,251,2021,30.932,-32.362,-28.564,31.2896
42.39384708,-72.5898159,2.6356,22.08,251,2021,30.842,-32.428,-28.564,31.1996
42.39384687,-72.58981646,2.5061,22.08028,251,2021,30.712,-32.67,-28.564,31.0701
42.39384705,-72.58981631,2.5549,22.08056,251,2021,30.761,-32.444,-28.564,31.1189
42.39384701,-72.58981625,2.5554,22.08083,251,2021,30.762,-32.226,-28.564,31.1194
42.39384708,-72.5898157,2.6379,22.08111,251,2021,30.844,-32.022,-28.564,31.2019
42.393847,-72.58981538,2.6874,22.08139,251,2021,30.894,-31.615,-28.564,31.2514
42.39384699,-72.58981551,2.6526,22.08167,251,2021,30.859,-31.117,-28.564,31.2166
42.39384696,-72.58981571,2.6456,22.08194,251,2021,30.852,-30.292,-28.564,31.2096
42.39384719,-72.58981544,2.7119,22.08222,251,2021,30.918,-28.726,-28.564,31.2759
42.39384725,-72.58981535,2.7353,22.0825,251,2021,30.942,-27.526,-28.564,31.2993
42.39384731,-72.58981504,2.8257,22.08278,251,2021,31.032,-26.401,-28.564,31.3897
42.39384724,-72.58981525,2.7709,22.08306,251,2021,30.977,-26.082,-28.564,31.3349
42.39384704,-72.58981559,2.6807,22.08333,251,2021,30.887,-26.273,-28.564,31.2447
42.39384708,-72.58981538,2.703,22.08361,251,2021,30.909,-27.126,-28.564,31.267
42.39384716,-72.58981505,2.8157,22.08389,251,2021,31.022,-27.895,-28.564,31.3797
42.39384711,-72.58981494,2.8243,22.08417,251,2021,31.031,-28.803,-28.564,31.3883
42.39384715,-72.58981508,2.7907,22.08444,251,2021,30.997,-29.726,-28.564,31.3547
42.3938471,-72.58981571,2.638,22.08472,251,2021,30.844,-30.865,-28.564,31.202
42.3938471,-72.58981575,2.6542,22.085,251,2021,30.86,-31.562,-28.564,31.2182
42.39384717,-72.58981564,2.6656,22.08528,251,2021,30.872,-31.968,-28.564,31.2296
42.39384709,-72.58981609,2.5557,22.08556,251,2021,30.762,-33.074,-28.564,31.1197
42.39384703,-72.58981663,2.4003,22.08583,251,2021,30.607,-34.448,-28.564,30.9643
42.39384709,-72.58981646,2.4397,22.08611,251,2021,30.646,-34.789,-28.564,31.0037
42.39384704,-72.58981642,2.4427,22.08639,251,2021,30.649,-35.188,-28.564,31.0067
42.39384691,-72.58981635,2.4509,22.08667,251,2021,30.657,-35.348,-28.564,31.0149
42.39384687,-72.58981591,2.5399,22.08694,251,2021,30.746,-35.18,-28.564,31.1039
42.39384691,-72.58981587,2.5221,22.08722,251,2021,30.728,-34.783,-28.564,31.0861
42.39384697,-72.58981584,2.5476,22.0875,251,2021,30.754,-34.478,-28.564,31.1116
42.39384698,-72.58981593,2.4995,22.08778,251,2021,30.706,-34.526,-28.564,31.0635
42.39384711,-72.58981563,2.5582,22.08806,251,2021,30.764,-34.385,-28.564,31.1222
42.39384699,-72.5898157,2.5388,22.08833,251,2021,30.745,-34.391,-28.564,31.1028
42.39384704,-72.58981558,2.6058,22.08861,251,2021,30.812,-33.922,-28.564,31.1698
42.39384699,-72.58981551,2.5963,22.08889,251,2021,30.803,-33.732,-28.564,31.1603
42.39384696,-72.58981563,2.5217,22.08917,251,2021,30.728,-33.74,-28.564,31.0857
42.3938469,-72.58981577,2.4826,22.08944,251,2021,30.689,-33.876,-28.564,31.0466
42.39384691,-72.58981577,2.4863,22.08972,251,2021,30.693,-34.035,-28.564,31.0503
42.39384705,-72.58981573,2.4725,22.09,251,2021,30.679,-34.386,-28.564,31.0365
42.39384694,-72.58981564,2.5186,22.09028,251,2021,30.725,-34.55,-28.564,31.0826
42.39384693,-72.5898155,2.492,22.09056,251,2021,30.698,-34.651,-28.564,31.056
42.39384685,-72.58981574,2.4402,22.09083,251,2021,30.646,-34.88,-28.564,31.0042
42.39384676,-72.58981584,2.4336,22.09111,251,2021,30.64,-34.808,-28.564,30.9976
42.39384688,-72.58981588,2.4217,22.09139,251,2021,30.628,-34.7,-28.564,30.9857
42.39384682,-72.58981579,2.4038,22.09167,251,2021,30.61,-34.863,-28.564,30.9678
42.39384684,-72.58981598,2.3752,22.09194,251,2021,30.581,-35.016,-28.564,30.9392
42.39384681,-72.58981596,2.3846,22.09222,251,2021,30.591,-34.973,-28.564,30.9486
42.39384691,-72.58981563,2.4675,22.0925,251,2021,30.674,-34.48,-28.564,31.0315
42.39384696,-72.58981566,2.4474,22.09278,251,2021,30.654,-33.898,-28.564,31.0114
42.39384674,-72.58981582,2.4168,22.09306,251,2021,30.623,-33.541,-28.564,30.9808
42.39384675,-72.58981598,2.4035,22.09333,251,2021,30.61,-33.218,-28.564,30.9675
42.39384661,-72.58981609,2.3556,22.09361,251,2021,30.562,-33.427,-28.564,30.9196
42.39384668,-72.58981616,2.3459,22.09389,251,2021,30.552,-34.035,-28.564,30.9099
42.39384674,-72.58981636,2.341,22.09417,251,2021,30.547,-35.177,-28.564,30.905
42.39384714,-72.58981546,2.5931,22.09444,251,2021,30.799,-35.835,-28.564,31.1571
42.39384699,-72.58981569,2.5372,22.09472,251,2021,30.743,-37.068,-28.564,31.1012
42.39384699,-72.58981551,2.5153,22.095,251,2021,30.722,-38.078,-28.564,31.0793
42.39384681,-72.58981574,2.4227,22.09528,251,2021,30.629,-39.45,-28.564,30.9867
42.39384701,-72.58981528,2.573,22.09556,251,2021,30.779,-40.192,-28.564,31.137
42.39384694,-72.58981546,2.5496,22.09583,251,2021,30.756,-41.045,-28.564,31.1136
42.39384686,-72.58981536,2.5741,22.09611,251,2021,30.78,-42.008,-28.564,31.1381
42.39384692,-72.58981496,2.5979,22.09639,251,2021,30.804,-43.147,-28.564,31.1619
42.39384683,-72.58981479,2.6058,22.09667,251,2021,30.812,-44.371,-28.564,31.1698
42.3938469,-72.58981466,2.6116,22.09694,251,2021,30.818,-44.75,-28.564,31.1756
42.39384698,-72.58981448,2.5995,22.09722,251,2021,30.806,-44.566,-28.564,31.1635
42.39384691,-72.58981443,2.5919,22.0975,251,2021,30.798,-43.456,-28.564,31.1559
42.39384691,-72.58981397,2.6729,22.09778,251,2021,30.879,-42.356,-28.564,31.2369
42.39384699,-72.58981372,2.7161,22.09806,251,2021,30.922,-41.981,-28.564,31.2801
42.39384694,-72.58981383,2.6779,22.09833,251,2021,30.884,-42.335,-28.564,31.2419
42.39384705,-72.58981352,2.7417,22.09861,251,2021,30.948,-42.823,-28.564,31.3057
42.3938469,-72.58981407,2.5912,22.09889,251,2021,30.797,-44.509,-28.564,31.1552
42.39384691,-72.58981401,2.6242,22.09917,251,2021,30.83,-45.666,-28.564,31.1882
42.39384713,-72.58981336,2.7767,22.09944,251,2021,30.983,-46.644,-28.564,31.3407
42.39384697,-72.58981397,2.628,22.09972,251,2021,30.834,-48.457,-28.564,31.192
42.39384685,-72.58981385,2.637,22.1,251,2021,30.843,-49.834,-28.564,31.201
42.39384681,-72.5898137,2.67,22.10028,251,2021,30.876,-51.031,-28.564,31.234
42.39384674,-72.5898139,2.6358,22.10056,251,2021,30.842,-52.18,-28.564,31.1998
42.39384674,-72.58981382,2.655,22.10083,251,2021,30.861,-52.743,-28.564,31.219
42.39384691,-72.58981356,2.7175,22.10111,251,2021,30.924,-52.612,-28.564,31.2815
42.39384689,-72.58981343,2.7106,22.10139,251,2021,30.917,-52.467,-28.564,31.2746
42.39384691,-72.58981325,2.7539,22.10167,251,2021,30.96,-51.566,-28.564,31.3179
42.39384697,-72.58981315,2.7962,22.10194,251,2021,31.002,-50.506,-28.564,31.3602
42.39384697,-72.58981271,2.8418,22.10222,251,2021,31.048,-49.336,-28.564,31.4058
42.39384693,-72.58981273,2.8307,22.1025,251,2021,31.037,-48.384,-28.564,31.3947
42.39384686,-72.58981332,2.7243,22.10278,251,2021,30.931,-48.114,-28.564,31.2883
42.39384683,-72.58981298,2.7905,22.10306,251,2021,30.997,-47.641,-28.564,31.3545
42.39384694,-72.58981313,2.7859,22.10333,251,2021,30.992,-47.54,-28.564,31.3499
42.39384693,-72.58981345,2.7691,22.10361,251,2021,30.975,-47.528,-28.564,31.3331
42.39384685,-72.58981368,2.7247,22.10389,251,2021,30.931,-47.474,-28.564,31.2887
42.39384695,-72.58981363,2.7333,22.10417,251,2021,30.94,-47.301,-28.564,31.2973
42.39384703,-72.58981339,2.8045,22.10444,251,2021,31.011,-46.919,-28.564,31.3685
42.39384699,-72.58981353,2.7649,22.10472,251,2021,30.971,-46.216,-28.564,31.3289
42.39384694,-72.58981382,2.7446,22.105,251,2021,30.951,-45.265,-28.564,31.3086
42.39384689,-72.58981424,2.6218,22.10528,251,2021,30.828,-44.355,-28.564,31.1858
42.39384701,-72.58981384,2.727,22.10556,251,2021,30.933,-42.94,-28.564,31.291
42.39384683,-72.58981415,2.6435,22.10583,251,2021,30.85,-41.988,-28.564,31.2075
42.39384684,-72.58981446,2.6109,22.10611,251,2021,30.817,-41.441,-28.564,31.1749
42.39384687,-72.58981457,2.6221,22.10639,251,2021,30.828,-40.911,-28.564,31.1861
42.39384689,-72.58981477,2.5729,22.10667,251,2021,30.779,-40.561,-28.564,31.1369
42.39384695,-72.5898148,2.5466,22.10694,251,2021,30.753,-40.131,-28.564,31.1106
42.39384689,-72.58981452,2.5514,22.10722,251,2021,30.758,-39.147,-28.564,31.1154
42.39384683,-72.5898145,2.5258,22.1075,251,2021,30.732,-38.081,-28.564,31.0898
42.3938468,-72.58981394,2.5968,22.10778,251,2021,30.803,-37.335,-28.564,31.1608
42.39384685,-72.58981399,2.5887,22.10806,251,2021,30.795,-36.444,-28.564,31.1527
42.39384694,-72.58981486,2.5283,22.10833,251,2021,30.735,-36.113,-28.564,31.0923
42.3938469,-72.58981487,2.5467,22.10861,251,2021,30.753,-35.813,-28.564,31.1107
42.39384698,-72.58981471,2.5783,22.10889,251,2021,30.785,-36.374,-28.564,31.1423
42.39384695,-72.58981463,2.5726,22.10917,251,2021,30.779,-37.427,-28.564,31.1366
42.39384691,-72.58981462,2.5545,22.10944,251,2021,30.761,-38.338,-28.564,31.1185
42.393847,-72.58981465,2.5695,22.10972,251,2021,30.776,-39.295,-28.564,31.1335
42.39384703,-72.58981469,2.5743,22.11,251,2021,30.781,-39.744,-28.564,31.1383
42.39384701,-72.58981465,2.5867,22.11028,251,2021,30.793,-40.04,-28.564,31.1507
42.39384705,-72.58981448,2.6105,22.11056,251,2021,30.817,-39.904,-28.564,31.1745
42.39384707,-72.58981443,2.6165,22.11083,251,2021,30.823,-39.716,-28.564,31.1805
42.39384706,-72.58981435,2.6048,22.11111,251,2021,30.811,-39.587,-28.564,31.1688
42.39384702,-72.58981433,2.6378,22.11139,251,2021,30.844,-39.165,-28.564,31.2018
42.39384697,-72.58981412,2.6367,22.11167,251,2021,30.843,-38.429,-28.564,31.2007
42.39384704,-72.58981426,2.6417,22.11194,251,2021,30.848,-37.49,-28.564,31.2057
42.39384705,-72.58981419,2.6474,22.11222,251,2021,30.854,-36.131,-28.564,31.2114
42.39384711,-72.58981435,2.6254,22.1125,251,2021,30.832,-34.572,-28.564,31.1894
42.39384708,-72.58981413,2.6076,22.11278,251,2021,30.814,-33.204,-28.564,31.1716
42.39384711,-72.58981422,2.5809,22.11306,251,2021,30.787,-32.193,-28.564,31.1449
42.39384706,-72.58981439,2.5476,22.11333,251,2021,30.754,-31.618,-28.564,31.1116
42.3938471,-72.58981455,2.503,22.11361,251,2021,30.709,-30.978,-28.564,31.067
42.39384708,-72.58981469,2.5426,22.11389,251,2021,30.749,-30.318,-28.564,31.1066
42.39384706,-72.58981473,2.5226,22.11417,251,2021,30.729,-29.757,-28.564,31.0866
42.39384708,-72.58981468,2.5695,22.11444,251,2021,30.776,-28.726,-28.564,31.1335
42.39384724,-72.58981468,2.6189,22.11472,251,2021,30.825,-27.45,-28.564,31.1829
42.39384728,-72.58981482,2.6179,22.115,251,2021,30.824,-26.557,-28.564,31.1819
42.39384721,-72.58981484,2.6081,22.11528,251,2021,30.814,-25.964,-28.564,31.1721
42.39384729,-72.58981486,2.6216,22.11556,251,2021,30.828,-25.9,-28.564,31.1856
42.39384713,-72.58981487,2.5649,22.11583,251,2021,30.771,-26.214,-28.564,31.1289
42.39384735,-72.58981502,2.6367,22.11611,251,2021,30.843,-26.389,-28.564,31.2007
42.39384724,-72.58981514,2.6377,22.11639,251,2021,30.844,-26.892,-28.564,31.2017
42.39384737,-72.58981486,2.6317,22.11667,251,2021,30.838,-27.812,-28.564,31.1957
42.39384721,-72.58981496,2.6241,22.11694,251,2021,30.83,-29.185,-28.564,31.1881
42.39384724,-72.58981479,2.6251,22.11722,251,2021,30.831,-30.28,-28.564,31.1891
42.39384719,-72.58981494,2.6048,22.1175,251,2021,30.811,-31.111,-28.564,31.1688
42.39384725,-72.58981481,2.6513,22.11778,251,2021,30.858,-31.875,-28.564,31.2153
42.39384717,-72.58981488,2.6539,22.11806,251,2021,30.86,-32.404,-28.564,31.2179
42.39384721,-72.58981477,2.6418,22.11833,251,2021,30.848,-32.52,-28.564,31.2058
42.39384718,-72.58981493,2.634,22.11861,251,2021,30.84,-32.215,-28.564,31.198
42.39384716,-72.58981484,2.6279,22.11889,251,2021,30.834,-31.397,-28.564,31.1919
42.3938472,-72.58981446,2.6575,22.11917,251,2021,30.864,-30.029,-28.564,31.2215
42.39384729,-72.58981449,2.6627,22.11944,251,2021,30.869,-29.231,-28.564,31.2267
42.39384728,-72.5898148,2.6426,22.11972,251,2021,30.849,-29.146,-28.564,31.2066
42.39384741,-72.58981523,2.6461,22.12,251,2021,30.852,-29.555,-28.564,31.2101
42.39384734,-72.58981466,2.6653,22.12028,251,2021,30.872,-30.14,-28.564,31.2293
42.39384722,-72.58981423,2.6824,22.12056,251,2021,30.889,-31.095,-28.564,31.2464
42.3938473,-72.58981439,2.7043,22.12083,251,2021,30.911,-33.025,-28.564,31.2683
42.39384734,-72.58981452,2.6904,22.12111,251,2021,30.897,-35.092,-28.564,31.2544
42.3938473,-72.58981466,2.6735,22.12139,251,2021,30.88,-36.497,-28.564,31.2375
42.39384733,-72.58981465,2.6718,22.12167,251,2021,30.878,-37.481,-28.564,31.2358
42.39384739,-72.58981481,2.6724,22.12194,251,2021,30.879,-37.897,-28.564,31.2364
42.39384742,-72.58981475,2.6876,22.12222,251,2021,30.894,-38.005,-28.564,31.2516
42.39384733,-72.58981501,2.6669,22.1225,251,2021,30.873,-37.953,-28.564,31.2309
42.39384734,-72.58981481,2.6607,22.12278,251,2021,30.867,-37.41,-28.564,31.2247
42.39384722,-72.58981482,2.6596,22.12306,251,2021,30.866,-36.464,-28.564,31.2236
42.39384724,-72.58981488,2.636,22.12333,251,2021,30.842,-35.653,-28.564,31.2
42.39384729,-72.58981474,2.6636,22.12361,251,2021,30.87,-34.881,-28.564,31.2276
42.39384721,-72.58981481,2.6315,22.12389,251,2021,30.838,-34.482,-28.564,31.1955
42.39384713,-72.589815,2.5992,22.12417,251,2021,30.805,-33.86,-28.564,31.1632
42.39384724,-72.58981505,2.5885,22.12444,251,2021,30.795,-33.744,-28.564,31.1525
42.39384725,-72.58981505,2.5797,22.12472,251,2021,30.786,-33.87,-28.564,31.1437
42.3938472,-72.58981511,2.5785,22.125,251,2021,30.785,-33.912,-28.564,31.1425
42.39384726,-72.58981498,2.5719,22.12528,251,2021,30.778,-33.752,-28.564,31.1359
42.39384734,-72.589815,2.584,22.12556,251,2021,30.79,-33.37,-28.564,31.148
42.39384734,-72.58981495,2.6117,22.12583,251,2021,30.818,-34.436,-28.564,31.1757
42.3938473,-72.58981511,2.567,22.12611,251,2021,30.773,-36.324,-28.564,31.131
42.39384714,-72.58981511,2.5722,22.12639,251,2021,30.778,-37.464,-28.564,31.1362
42.39384728,-72.58981483,2.5923,22.12667,251,2021,30.799,-38.222,-28.564,31.1563
42.39384735,-72.58981496,2.5854,22.12694,251,2021,30.792,-38.618,-28.564,31.1494
42.39384727,-72.58981511,2.5773,22.12722,251,2021,30.784,-38.139,-28.564,31.1413
42.39384732,-72.58981512,2.5711,22.1275,251,2021,30.777,-37.428,-28.564,31.1351
42.3938473,-72.58981511,2.5733,22.12778,251,2021,30.78,-36.34,-28.564,31.1373
42.39384717,-72.5898152,2.5724,22.12806,251,2021,30.779,-35.166,-28.564,31.1364
42.39384727,-72.58981525,2.5688,22.12833,251,2021,30.775,-33.923,-28.564,31.1328
42.39384721,-72.58981541,2.5455,22.12861,251,2021,30.752,-32.853,-28.564,31.1095
42.39384727,-72.58981533,2.5506,22.12889,251,2021,30.757,-31.786,-28.564,31.1146
42.39384731,-72.58981537,2.5495,22.12917,251,2021,30.756,-30.73,-28.564,31.1135
42.39384728,-72.58981523,2.5627,22.12944,251,2021,30.769,-29.59,-28.564,31.1267
42.39384723,-72.58981536,2.5552,22.12972,251,2021,30.761,-28.523,-28.564,31.1192
42.3938473,-72.58981549,2.5321,22.13,251,2021,30.738,-27.047,-28.564,31.0961
42.39384734,-72.58981548,2.5542,22.13028,251,2021,30.76,-25.449,-28.564,31.1182
42.39384737,-72.58981552,2.5583,22.13056,251,2021,30.765,-23.662,-28.564,31.1223
42.39384726,-72.58981569,2.5162,22.13083,251,2021,30.722,-20.989,-28.564,31.0802
42.39384724,-72.58981573,2.5326,22.13111,251,2021,30.739,-18.217,-28.564,31.0966
42.3938473,-72.58981582,2.5482,22.13139,251,2021,30.754,-15.44,-28.564,31.1122
42.39384731,-72.58981563,2.5597,22.13167,251,2021,30.766,-12.317,-28.564,31.1237
42.39384731,-72.58981562,2.5469,22.13194,251,2021,30.753,-9.76,-28.564,31.1109
42.3938473,-72.58981562,2.5727,22.13222,251,2021,30.779,-7.877,-28.564,31.1367
42.3938473,-72.5898156,2.5708,22.1325,251,2021,30.777,-6.473,-28.564,31.1348
42.39384725,-72.58981565,2.5915,22.13278,251,2021,30.798,-5.012,-28.564,31.1555
42.39384716,-72.58981546,2.5992,22.13306,251,2021,30.805,-3.74,-28.564,31.1632
42.39384724,-72.5898151,2.6607,22.13333,251,2021,30.867,-2.29,-28.564,31.2247
42.39384722,-72.5898155,2.5825,22.13361,251,2021,30.789,-1.3,-28.564,31.1465
42.39384725,-72.58981539,2.6096,22.13389,251,2021,30.816,-0.349,-28.564,31.1736
42.39384731,-72.58981511,2.6317,22.13417,251,2021,30.838,0.452,-28.564,31.1957
42.39384739,-72.58981506,2.6803,22.13444,251,2021,30.887,0.932,-28.564,31.2443
42.39384735,-72.58981493,2.6917,22.13472,251,2021,30.898,0.865,-28.564,31.2557
42.39384748,-72.58981478,2.7285,22.135,251,2021,30.935,0.908,-28.564,31.2925
42.39384732,-72.58981512,2.6495,22.13528,251,2021,30.856,0.74,-28.564,31.2135
42.39384733,-72.58981492,2.6416,22.13556,251,2021,30.848,0.46,-28.564,31.2056
42.39384715,-72.589815,2.6179,22.13583,251,2021,30.824,-0.016,-28.564,31.1819
42.39384717,-72.58981469,2.6591,22.13611,251,2021,30.865,-0.352,-28.564,31.2231
42.39384714,-72.58981466,2.6352,22.13639,251,2021,30.841,-0.527,-28.564,31.1992
42.39384702,-72.58981476,2.6191,22.13667,251,2021,30.825,-0.215,-28.564,31.1831
42.39384705,-72.58981491,2.6084,22.13694,251,2021,30.815,0.182,-28.564,31.1724
42.39384708,-72.58981488,2.6101,22.13722,251,2021,30.816,0.777,-28.564,31.1741
42.393847,-72.58981485,2.6348,22.1375,251,2021,30.841,1.318,-28.564,31.1988
42.39384702,-72.58981484,2.6375,22.13778,251,2021,30.844,1.67,-28.564,31.2015
42.39384709,-72.58981467,2.6476,22.13806,251,2021,30.854,1.674,-28.564,31.2116
42.39384713,-72.58981473,2.6315,22.13833,251,2021,30.838,1.761,-28.564,31.1955
42.39384714,-72.58981466,2.6427,22.13861,251,2021,30.849,2.39,-28.564,31.2067
42.39384711,-72.58981501,2.6111,22.13889,251,2021,30.817,3.323,-28.564,31.1751
42.39384713,-72.58981468,2.6645,22.13917,251,2021,30.871,4.418,-28.564,31.2285
42.39384726,-72.58981476,2.6671,22.13944,251,2021,30.873,5.13,-28.564,31.2311
42.3938472,-72.58981458,2.6854,22.13972,251,2021,30.892,5.963,-28.564,31.2494
42.39384728,-72.58981449,2.7172,22.14,251,2021,30.923,6.549,-28.564,31.2812
42.39384717,-72.58981451,2.6785,22.14028,251,2021,30.885,6.303,-28.564,31.2425
42.39384721,-72.58981445,2.6965,22.14056,251,2021,30.903,5.522,-28.564,31.2605
42.39384704,-72.58981488,2.6373,22.14083,251,2021,30.844,4.171,-28.564,31.2013
42.39384714,-72.58981469,2.6566,22.14111,251,2021,30.863,3.392,-28.564,31.2206
42.3938471,-72.5898148,2.6131,22.14139,251,2021,30.819,2.363,-28.564,31.1771
42.3938472,-72.58981482,2.6238,22.14167,251,2021,30.83,1.338,-28.564,31.1878
