latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
42.34316561111111,-72.6282089361111,2.7103,14.54389,245,2021,31.011,5.296
42.34316401666667,-72.62824163611111,2.7204,14.54417,245,2021,31.021,5.528
42.34316274722222,-72.62827423333331,2.7292,14.54444,245,2021,31.030,5.598
42.34316186111112,-72.62830663333332,2.7195,14.54472,245,2021,31.020,5.773
42.34316108333333,-72.62833872222222,2.7143,14.54500,245,2021,31.015,5.883
42.343160325,-72.6283700861111,2.7034,14.54528,245,2021,31.004,6.084
42.343159561111115,-72.62840097222221,2.6515,14.54556,245,2021,30.952,6.222
42.34315870555555,-72.62843081666666,2.6392,14.54583,245,2021,30.940,6.218
42.34315931666668,-72.62846039999998,2.6797,14.54611,245,2021,30.980,6.287
42.34316142500001,-72.62849014444443,2.6842,14.54639,245,2021,30.985,6.358
42.34316484166668,-72.62852025555554,2.7035,14.54667,245,2021,31.004,6.535
42.34316890833334,-72.62855071944442,2.6991,14.54694,245,2021,31.000,6.435
42.343173516666674,-72.62858147777776,2.7027,14.54722,245,2021,31.003,6.631
42.34317849999999,-72.62861249999997,2.7055,14.54750,245,2021,31.006,6.792
42.343183808333336,-72.62864345277777,2.7097,14.54778,245,2021,31.010,6.568
42.34318974444445,-72.62867404999999,2.7072,14.54806,245,2021,31.008,6.618
42.34319675833334,-72.62870429166665,2.7125,14.54833,245,2021,31.013,6.985
42.343204275000005,-72.62873407777775,2.7144,14.54861,245,2021,31.015,6.939
42.34321246388889,-72.62876337222221,2.7042,14.54889,245,2021,31.005,6.904
42.343221002777796,-72.62879252499998,2.7098,14.54917,245,2021,31.010,6.709
42.343229236111114,-72.62882157777777,2.7031,14.54944,245,2021,31.003,6.477
42.343237847222234,-72.62885042777778,2.7133,14.54972,245,2021,31.014,6.460
42.34324681111112,-72.62887942777778,2.7238,14.55000,245,2021,31.024,6.534
42.34325591388889,-72.62890871944442,2.7215,14.55028,245,2021,31.022,6.330
42.34326522777778,-72.62893809444444,2.7106,14.55056,245,2021,31.011,6.201
42.34327492222222,-72.62896784722221,2.6954,14.55083,245,2021,30.996,6.380
42.34328486666667,-72.62899802222222,2.6927,14.55111,245,2021,30.993,6.585
42.34329495833333,-72.62902827499997,2.6862,14.55139,245,2021,30.986,6.550
42.34330547777779,-72.6290581138889,2.6911,14.55167,245,2021,30.991,6.789
42.34331726111111,-72.62908731388887,2.7259,14.55194,245,2021,31.026,6.932
42.343330316666666,-72.62911615277777,2.7311,14.55222,245,2021,31.031,7.098
42.343343602777786,-72.62914511388887,2.7116,14.55250,245,2021,31.012,7.316
42.34335639166667,-72.62917428888886,2.7036,14.55278,245,2021,31.004,7.437
42.34336868333334,-72.62920373611111,2.705,14.55306,245,2021,31.005,7.583
42.34338076944444,-72.62923324722222,2.7023,14.55333,245,2021,31.002,7.422
42.3433933,-72.62926234166665,2.7187,14.55361,245,2021,31.019,7.160
