"","node_id","pt_time_UTC","mean_node_pt_wse_m","mean_pt_wse_precision_m"
"4969","78220000180511","2022-07-29 08:15:00",57.2874712311939,0.026
"4970","78220000180511","2022-07-29 08:30:00",57.2874712311939,0.026
"4971","78220000180511","2022-07-29 08:45:00",57.2904712311939,0.026
"4972","78220000180511","2022-07-29 09:00:00",57.2904712311939,0.026
"4973","78220000180511","2022-07-29 09:15:00",57.2894712311939,0.026
"4974","78220000180511","2022-07-29 09:30:00",57.2894712311939,0.026
"4975","78220000180511","2022-07-29 09:45:00",57.2894712311939,0.026
"4976","78220000180511","2022-07-29 10:00:00",57.2914712311939,0.026
"4977","78220000180511","2022-07-29 10:15:00",57.2914712311939,0.026
"4978","78220000180511","2022-07-29 10:30:00",57.2904712311939,0.026
"4979","78220000180511","2022-07-29 10:45:00",57.2904712311939,0.026
"4980","78220000180511","2022-07-29 11:00:00",57.2894712311939,0.026
"4981","78220000180511","2022-07-29 11:15:00",57.2934712311939,0.026
"4982","78220000180511","2022-07-29 11:30:00",57.2924712311939,0.026
"4983","78220000180511","2022-07-29 11:45:00",57.2914712311939,0.026
"4984","78220000180511","2022-07-29 12:00:00",57.2914712311939,0.026
"4985","78220000180511","2022-07-29 12:15:00",57.2894712311939,0.026
"4986","78220000180511","2022-07-29 12:30:00",57.2904712311939,0.026
"4987","78220000180511","2022-07-29 12:45:00",57.2904712311939,0.026
"4988","78220000180511","2022-07-29 13:00:00",57.2894712311939,0.026
"4989","78220000180511","2022-07-29 13:15:00",57.2914712311939,0.026
"4990","78220000180511","2022-07-29 13:30:00",57.2924712311939,0.026
"4991","78220000180511","2022-07-29 13:45:00",57.2894712311939,0.026
"4992","78220000180511","2022-07-29 14:00:00",57.2904712311939,0.026
"4993","78220000180511","2022-07-29 14:15:00",57.2884712311939,0.026
"4994","78220000180511","2022-07-29 14:30:00",57.2904712311939,0.026
"4995","78220000180511","2022-07-29 14:45:00",57.2864712311939,0.026
"4996","78220000180511","2022-07-29 15:00:00",57.2884712311939,0.026
"4997","78220000180511","2022-07-29 15:15:00",57.2884712311939,0.026
"4998","78220000180511","2022-07-29 15:30:00",57.2894712311939,0.026
"4999","78220000180511","2022-07-29 15:45:00",57.2874712311939,0.026
"5000","78220000180511","2022-07-29 16:00:00",57.2874712311939,0.026
"5001","78220000180511","2022-07-29 16:15:00",57.2864712311939,0.026
"5002","78220000180511","2022-07-29 16:30:00",57.2874712311939,0.026
"5003","78220000180511","2022-07-29 16:45:00",57.2844712311939,0.026
"5004","78220000180511","2022-07-29 17:00:00",57.2864712311939,0.026
"5005","78220000180511","2022-07-29 17:15:00",57.2874712311939,0.026
"5006","78220000180511","2022-07-29 17:30:00",57.2854712311939,0.026
"5007","78220000180511","2022-07-29 17:45:00",57.2864712311939,0.026
"5008","78220000180511","2022-07-29 18:00:00",57.2844712311939,0.026
