"","node_id","node_wse","node_wse_precision_m","time","reach_id","drift_id"
"174","78220000210381",51.0402762769893,0.05,2022-07-31 19:23:15,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"175","78220000210391",51.0573865103921,0.05,2022-07-31 19:41:09,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"176","78220000210401",51.1115771320558,0.05,2022-07-31 19:50:23,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"177","78220000210411",51.2940962133679,0.05,2022-07-31 19:55:20,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"178","78220000210421",51.3927917387678,0.05,2022-07-31 20:02:35,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"179","78220000210431",51.4602786529122,0.05,2022-07-31 19:48:08,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"180","78220000210441",51.5136680393764,0.05,2022-07-31 19:49:56,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"181","78220000210451",51.5161391103015,0.05,2022-07-31 19:48:34,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"182","78220000220011",51.5237184515055,0.05,2022-07-31 18:36:13,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"183","78220000220131",52.1978682292858,0.05,2022-07-31 18:05:24,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"184","78220000220141",52.2313110589439,0.05,2022-07-31 18:05:07,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"185","78220000220301",53.399517196334,0.05,2022-07-31 17:46:28,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec2_20220731T162900_20220731T210100"
"186","78220000210231",49.9379686272655,0.05,2022-07-26 23:41:21,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"187","78220000210241",49.9649803213939,0.05,2022-07-26 23:47:25,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"188","78220000210251",50.0251661201916,0.05,2022-07-26 23:47:30,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"189","78220000210261",50.2353701007932,0.05,2022-07-26 23:44:51,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"190","78220000210271",50.2676715737001,0.05,2022-07-26 23:41:55,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"191","78220000210281",50.2980848528674,0.05,2022-07-26 23:34:17,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"192","78220000210311",50.2685218636011,0.05,2022-07-26 23:31:21,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"193","78220000210321",50.4716243738435,0.05,2022-07-26 23:30:32,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"194","78220000210331",50.606485771456,0.05,2022-07-26 23:29:41,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"195","78220000210341",50.7881617368711,0.05,2022-07-26 23:28:48,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"196","78220000210351",50.8786500685338,0.05,2022-07-26 23:27:47,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"197","78220000210361",50.904464147287,0.05,2022-07-26 23:26:38,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"198","78220000210371",50.9148558075889,0.05,2022-07-26 23:25:24,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"199","78220000210381",50.9541152432121,0.05,2022-07-26 23:19:05,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"200","78220000210391",50.9960727433308,0.05,2022-07-26 23:12:44,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"201","78220000210401",51.051096161995,0.05,2022-07-26 23:11:43,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"202","78220000210411",51.2464542749851,0.05,2022-07-26 23:10:45,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"203","78220000210421",51.3942103836239,0.05,2022-07-26 23:10:00,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"204","78220000210431",51.4543914422346,0.05,2022-07-26 23:08:56,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"205","78220000210441",51.4796007777748,0.05,2022-07-26 23:07:54,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"206","78220000210451",51.4953941551954,0.05,2022-07-26 23:06:48,78220000211,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"207","78220000220011",51.6137018131478,0.05,2022-07-26 22:21:41,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"208","78220000220021",51.6482688511394,0.05,2022-07-26 22:07:40,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"209","78220000220031",51.7032702462438,0.05,2022-07-26 22:06:29,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"210","78220000220041",51.7043392754172,0.05,2022-07-26 22:05:26,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"211","78220000220091",51.9599958058613,0.05,2022-07-26 21:59:52,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"212","78220000220101",52.0455627904994,0.05,2022-07-26 21:58:49,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"213","78220000220111",52.1376924857878,0.05,2022-07-26 21:57:56,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"214","78220000220121",52.1618462570491,0.05,2022-07-26 21:56:21,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"215","78220000220131",52.2239301261727,0.05,2022-07-26 21:47:27,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"216","78220000220141",52.3073025551304,0.05,2022-07-26 21:42:59,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"217","78220000220151",52.5813069686663,0.05,2022-07-26 21:42:01,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"218","78220000220161",52.7362550195786,0.05,2022-07-26 21:40:46,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"219","78220000220171",52.8072582285531,0.05,2022-07-26 21:39:41,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"220","78220000220181",52.8645915991574,0.05,2022-07-26 21:38:39,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"221","78220000220191",52.8997865815654,0.05,2022-07-26 21:37:47,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"222","78220000220201",52.9480838663783,0.05,2022-07-26 21:36:55,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"223","78220000220211",53.1215067179578,0.05,2022-07-26 21:35:50,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"224","78220000220221",53.3080385284518,0.05,2022-07-26 21:34:45,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"225","78220000220231",53.3433411955685,0.05,2022-07-26 21:33:21,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"226","78220000220241",53.3361651426039,0.05,2022-07-26 21:31:40,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"227","78220000220251",53.3371141497908,0.05,2022-07-26 21:29:58,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"228","78220000220261",53.4191425935242,0.05,2022-07-26 21:28:40,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"229","78220000220271",53.4305044055715,0.05,2022-07-26 21:27:31,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"230","78220000220291",53.4773624210435,0.05,2022-07-26 21:25:49,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"231","78220000220301",53.4250917048106,0.05,2022-07-26 21:11:19,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"232","78220000220311",53.4634530526537,0.05,2022-07-26 21:03:32,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"233","78220000220321",53.4803835024609,0.05,2022-07-26 21:02:17,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"234","78220000220331",53.5635552398474,0.05,2022-07-26 21:01:18,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"235","78220000220381",54.4223508747467,0.05,2022-07-26 20:52:38,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"236","78220000220391",54.3949378820728,0.05,2022-07-26 20:49:20,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"237","78220000220401",54.4355931342284,0.05,2022-07-26 20:48:01,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"238","78220000220411",54.4426682626166,0.05,2022-07-26 20:47:22,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"239","78220000220421",54.4824570225447,0.05,2022-07-26 20:45:43,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"240","78220000220431",54.4887209874443,0.05,2022-07-26 20:44:10,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"241","78220000220441",54.5134126958311,0.05,2022-07-26 20:42:29,78220000221,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"242","78220000230011",55.2930587404171,0.05,2022-07-26 20:15:13,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"243","78220000230021",55.3054863707063,0.05,2022-07-26 20:13:41,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"244","78220000230031",55.3485573577045,0.05,2022-07-26 20:12:44,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"245","78220000230041",55.4092985689988,0.05,2022-07-26 20:11:47,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"246","78220000230061",55.599602136191,0.05,2022-07-26 20:08:31,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"247","78220000230071",55.6248778261478,0.05,2022-07-26 20:07:29,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"248","78220000230081",55.6834527664257,0.05,2022-07-26 20:06:23,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"249","78220000230091",55.7556803860354,0.05,2022-07-26 20:02:32,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"250","78220000230101",55.7576192286747,0.05,2022-07-26 19:56:57,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"251","78220000230111",55.8158575733334,0.05,2022-07-26 19:51:31,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"252","78220000230121",55.8910859163746,0.05,2022-07-26 19:50:30,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"253","78220000230131",55.9202838781225,0.05,2022-07-26 19:49:24,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"254","78220000230141",55.9465794383081,0.05,2022-07-26 19:48:16,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"255","78220000230151",55.9590046627374,0.05,2022-07-26 19:47:37,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"256","78220000230171",56.1129075543922,0.05,2022-07-26 19:45:08,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"257","78220000230181",56.3744711314624,0.05,2022-07-26 19:44:17,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"258","78220000230191",56.6480667548883,0.05,2022-07-26 19:43:23,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"259","78220000230201",56.7015639719027,0.05,2022-07-26 19:42:22,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"260","78220000230211",56.8003433753754,0.05,2022-07-26 19:41:17,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"261","78220000230221",56.9052651443991,0.05,2022-07-26 19:40:18,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"262","78220000230231",57.0615489371496,0.05,2022-07-26 19:39:17,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"263","78220000230241",57.1236267360725,0.05,2022-07-26 19:38:13,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"264","78220000230251",57.1795359036009,0.05,2022-07-26 19:37:10,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"265","78220000230261",57.2836249214551,0.05,2022-07-26 19:30:37,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"266","78220000230271",57.3875497357183,0.05,2022-07-26 19:24:20,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"267","78220000230281",57.4554667375764,0.05,2022-07-26 19:23:17,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"268","78220000230291",57.5720573142802,0.05,2022-07-26 19:22:18,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"269","78220000230301",57.7563504267869,0.05,2022-07-26 19:21:09,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"270","78220000230311",57.8612958323142,0.05,2022-07-26 19:20:01,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"271","78220000230321",57.8994110852606,0.05,2022-07-26 19:18:40,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"272","78220000230331",57.9241638524269,0.05,2022-07-26 19:17:29,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"273","78220000230341",57.9447887198373,0.05,2022-07-26 19:16:20,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"274","78220000230351",57.9735629141863,0.05,2022-07-26 19:15:20,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"275","78220000230361",58.0653760548171,0.05,2022-07-26 19:14:17,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"276","78220000230371",58.1326553669577,0.05,2022-07-26 19:13:15,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"277","78220000230381",58.1691876589127,0.05,2022-07-26 19:12:07,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"278","78220000230391",58.2154201919744,0.05,2022-07-26 19:10:59,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"279","78220000230401",58.2464593894256,0.05,2022-07-26 19:09:30,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"280","78220000230411",58.2699465982057,0.05,2022-07-26 19:02:10,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"281","78220000230421",58.288194794978,0.05,2022-07-26 18:55:16,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"282","78220000230431",58.2981023227316,0.05,2022-07-26 18:53:23,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"283","78220000230441",58.3024120523281,0.05,2022-07-26 18:52:14,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"284","78220000230451",58.3090360060462,0.05,2022-07-26 18:51:08,78220000231,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"285","78220000240011",59.502678848433,0.05,2022-07-26 17:59:55,78220000241,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"286","78220000240021",59.6570004441863,0.05,2022-07-26 17:59:08,78220000241,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"287","78220000240031",59.8409904394861,0.05,2022-07-26 17:57:58,78220000241,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"288","78220000240041",59.8703417773174,0.05,2022-07-26 17:56:55,78220000241,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"289","78220000240051",59.953693460043,0.05,2022-07-26 17:55:47,78220000241,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"290","78220000240061",59.999651673958,0.05,2022-07-26 17:54:37,78220000241,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"291","78220000240071",60.0042004126076,0.05,2022-07-26 17:53:56,78220000241,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"292","78220000240081",60.3238085906775,0.05,2022-07-26 17:52:59,78220000241,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"293","78220000240091",60.5865405042962,0.05,2022-07-26 17:51:59,78220000241,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
"294","78220000240111",60.6791444560699,0.05,2022-07-26 17:43:57,78220000241,"SWOTCalVal_WM_GNSS_L2_Rec3_20220726T155300_20220727T005100"
