"","reach_id","pt_time_UTC","reach_PT_slope_m_m","reach_PT_slope_precision_m"
"261","78220000171","2022-07-28 11:45:00",0.000314884481842405,0.000109313229920854
"262","78220000171","2022-07-28 12:00:00",0.000314753205112323,0.000109208020045843
"263","78220000171","2022-07-28 12:15:00",0.000314986585965804,0.00010929685341124
"264","78220000171","2022-07-28 12:30:00",0.00031485530923572,0.000109688163648636
"265","78220000171","2022-07-28 12:45:00",0.000315030344875831,0.000109506063545987
"266","78220000171","2022-07-28 13:00:00",0.00031485530923572,0.000109401977856867
"267","78220000171","2022-07-28 13:15:00",0.000314899068145748,0.000109401039117284
"268","78220000171","2022-07-28 13:30:00",0.000315001172269146,0.000109416459287675
"269","78220000171","2022-07-28 13:45:00",0.000315103276392544,0.000109626415052128
"270","78220000171","2022-07-28 14:00:00",0.000314986585965804,0.000109346763607817
"271","78220000171","2022-07-28 14:15:00",0.000314899068145748,0.000109374875214592
"272","78220000171","2022-07-28 14:30:00",0.000315030344875831,0.000109555878433078
"273","78220000171","2022-07-28 14:45:00",0.000315074103785859,0.00010976507635069
"274","78220000171","2022-07-28 15:00:00",0.000315147035302571,0.000109625275615568
"275","78220000171","2022-07-28 15:15:00",0.000314519824258841,0.000109381468683174
"276","78220000171","2022-07-28 15:30:00",0.000314884481842406,0.000109389152314203
"277","78220000171","2022-07-28 15:45:00",0.00031497199966246,0.000109311385943974
"278","78220000171","2022-07-28 16:00:00",0.000314607342078896,0.000109277376464322
"279","78220000171","2022-07-28 16:15:00",0.00031491365444909,0.000109486511884727
"280","78220000171","2022-07-28 16:30:00",0.000314869895539063,0.000109277376464322
"281","78220000171","2022-07-28 16:45:00",0.000315001172269146,0.000109382519628693
"282","78220000171","2022-07-28 17:00:00",0.000315074103785859,0.000109242694410797
"283","78220000171","2022-07-28 17:15:00",0.000314957413359118,0.000109173353376785
"284","78220000171","2022-07-28 17:30:00",0.000315030344875831,0.000109319773391846
"285","78220000171","2022-07-28 17:45:00",0.000314899068145748,0.000109138694410957
"286","78220000171","2022-07-28 18:00:00",0.000315074103785859,0.000109242694410797
"287","78220000171","2022-07-28 18:15:00",0.000315074103785859,0.000109242694410797
"288","78220000171","2022-07-28 18:30:00",0.00031497199966246,0.000108998947581359
"289","78220000171","2022-07-28 18:45:00",0.000315074103785859,0.000109006733124897
"290","78220000171","2022-07-28 19:00:00",0.000315278312032654,0.000108972068023187
"291","78220000171","2022-07-28 19:15:00",0.000315001172269146,0.000108910649515749
"292","78220000171","2022-07-28 19:30:00",0.000315147035302571,0.000108841397194685
"293","78220000171","2022-07-28 19:45:00",0.000315176207909257,0.000108938740074615
"294","78220000171","2022-07-28 20:00:00",0.000315351243549367,0.000109042565523796
"295","78220000171","2022-07-28 20:15:00",0.000315205380515942,0.000108825640015381
"296","78220000171","2022-07-28 20:30:00",0.000315292898335998,0.000108932689344103
"297","78220000171","2022-07-28 20:45:00",0.000315526279189478,0.00010886028607615
"298","78220000171","2022-07-28 21:00:00",0.000315555451796164,0.000108957757360635
"299","78220000171","2022-07-28 21:15:00",0.000315453347672765,0.000108764239758786
"300","78220000171","2022-07-28 21:30:00",0.000315599210706191,0.00010893090279546
"301","78220000171","2022-07-28 21:45:00",0.000315511692886135,0.00010895945911429
"302","78220000171","2022-07-28 22:00:00",0.000315715901132932,0.000109000135726882
"303","78220000171","2022-07-28 22:15:00",0.00031599304089644,0.000109111821200269
"304","78220000171","2022-07-28 22:30:00",0.000316007627199783,0.000109173353376785
"305","78220000171","2022-07-28 22:45:00",0.000316036799806468,0.000109034763806301
"306","78220000171","2022-07-28 23:00:00",0.000316080558716496,0.000109243971051608
"307","78220000171","2022-07-28 23:15:00",0.000316138903929866,0.000109278596627742
"308","78220000171","2022-07-28 23:30:00",0.000316226421749922,0.000109250425193022
"309","78220000171","2022-07-28 23:45:00",0.000316372284783348,0.000109130995485338
"310","78220000171","2022-07-29 00:00:00",0.000316313939569977,0.000109382519628693
"311","78220000171","2022-07-29 00:15:00",0.000316474388906746,0.000109424875818257
"312","78220000171","2022-07-29 00:30:00",0.000316532734120116,0.000109459528137711
"313","78220000171","2022-07-29 00:45:00",0.000316591079333486,0.000109494188144469
"314","78220000171","2022-07-29 01:00:00",0.000316620251940171,0.000109355594270491
"315","78220000171","2022-07-29 01:15:00",0.000316532734120116,0.000109459528137711
"316","78220000171","2022-07-29 01:30:00",0.000316226421749923,0.000109460977183506
"317","78220000171","2022-07-29 01:45:00",0.000316488975210088,0.000109536587394558
"318","78220000171","2022-07-29 02:00:00",0.000316547320423458,0.000109571250986866
"319","78220000171","2022-07-29 02:15:00",0.000316313939569978,0.000109432642724566
